optimizer,category,rmse_use,mase,optimizer_name
pso,dual_annealing,203.91919205452382,0.345919076616954,PSO
pso,dual_annealing,143.09389139317372,0.35896191529635,PSO
lshade,pso,28.710007512720455,0.22089615554781025,L-SHADE
dual_annealing,cmaes,60.111061435537614,0.3295960713022207,Dual Annealing
dual_annealing,pso,39.961159426917135,0.3995250148154459,Dual Annealing
dual_annealing,cmaes,191.08553950437582,0.4216717656613464,Dual Annealing
dual_annealing,cmaes,140.66190638800427,0.38998544208633895,Dual Annealing
lshade,basin_hopping,48.4539482784571,0.5147471597339782,L-SHADE
cmaes,dual_annealing,31.963650270493492,0.320254381556888,CMA-ES
dual_annealing,basin_hopping,83.88139446313467,0.40425396447788,Dual Annealing
lshade,cmaes,55.02788817197973,0.4331961874018716,L-SHADE
basin_hopping,lshade,49.196901245715644,0.4675940206290231,Basin Hopping
pso,dual_annealing,165.47094201837976,0.3682187645448641,PSO
lshade,dual_annealing,34.887808356505175,0.4110439821069317,L-SHADE
cmaes,basin_hopping,30.158708564190338,0.3136329971743994,CMA-ES
lshade,basin_hopping,46.52416202392193,0.4211167080072843,L-SHADE
lshade,pso,33.85604254881899,0.27770069105808826,L-SHADE
basin_hopping,lshade,36.74635569506369,0.27052185686457875,Basin Hopping
lshade,pso,34.701198698051165,0.2422238773727998,L-SHADE
cmaes,dual_annealing,59.80753269597595,0.25730794251349076,CMA-ES
basin_hopping,dual_annealing,56.60329621413095,0.25774309470786844,Basin Hopping
lshade,basin_hopping,40.852025091690294,0.44447058027618297,L-SHADE
dual_annealing,pso,104.84240172606249,0.4127321948210061,Dual Annealing
dual_annealing,pso,154.1904190693239,0.3277105652007199,Dual Annealing
lshade,pso,34.62450532353881,0.23471032875597048,L-SHADE
dual_annealing,cmaes,88.20240362635803,0.3621519424450853,Dual Annealing
basin_hopping,cmaes,60.0992041048469,0.44611223838568265,Basin Hopping
cmaes,lshade,32.043788402271275,0.5065553186221875,CMA-ES
cmaes,lshade,32.15367239659685,0.4677010400792049,CMA-ES
lshade,dual_annealing,31.459144815695225,0.32769208119861404,L-SHADE
lshade,basin_hopping,44.50235852061859,0.445790837852411,L-SHADE
dual_annealing,pso,62.45368057112779,0.2528564805338286,Dual Annealing
basin_hopping,pso,36.63887370281004,0.3087871600861333,Basin Hopping
pso,lshade,229.08094587504868,0.25550735234559513,PSO
pso,lshade,146.23619054326718,0.33611181929054557,PSO
lshade,dual_annealing,31.47499868226903,0.30621046245920563,L-SHADE
lshade,basin_hopping,49.00269828373004,0.5001971891310688,L-SHADE
lshade,basin_hopping,41.714159633454784,0.4383432776064962,L-SHADE
pso,lshade,167.96761412783343,0.315934787882405,PSO
basin_hopping,cmaes,46.047960431923585,0.33341063857912123,Basin Hopping
basin_hopping,dual_annealing,35.19721772076957,0.4232660667023346,Basin Hopping
basin_hopping,lshade,30.739344763620842,0.3023058424304002,Basin Hopping
pso,dual_annealing,187.573139715981,0.322705047649312,PSO
pso,dual_annealing,161.7941765520633,0.3030802369024343,PSO
dual_annealing,cmaes,131.44823303946038,0.315481349600841,Dual Annealing
cmaes,dual_annealing,128.58596217548265,0.40671982546379715,CMA-ES
dual_annealing,cmaes,155.26106832068442,0.4208794995228932,Dual Annealing
basin_hopping,dual_annealing,30.359024951151696,0.3561828519964545,Basin Hopping
cmaes,lshade,69.2920203624235,0.3560063344134434,CMA-ES
lshade,cmaes,54.28886889013039,0.4878508479236434,L-SHADE
dual_annealing,cmaes,161.87771035733505,0.3970545110334307,Dual Annealing
cmaes,pso,155.31619241911,0.35766983536656954,CMA-ES
cmaes,dual_annealing,28.586196724081837,0.39439443512930433,CMA-ES
basin_hopping,cmaes,52.13907548243693,0.45437815395387027,Basin Hopping
pso,dual_annealing,173.32660623948152,0.33565233810555484,PSO
lshade,cmaes,57.03154445553346,0.3874172252248604,L-SHADE
dual_annealing,lshade,43.006309977030874,0.32748145688695224,Dual Annealing
dual_annealing,pso,148.00615575489374,0.3095336627867744,Dual Annealing
basin_hopping,dual_annealing,41.363532784553556,0.2933646502230119,Basin Hopping
basin_hopping,cmaes,42.67681331072107,0.4336524160110911,Basin Hopping
lshade,pso,34.46176332298983,0.25340244204421186,L-SHADE
pso,lshade,158.95673414563709,0.42554986419796653,PSO
